Default,LoanAmount,Accounts,AnnualIncome,LastCreditPullYear,RevolvingBalance,LastPaymentAmount,RecentInquiries
0,15000.0,11,39000.0,2014,15736.0,12946.5,1
0,8500.0,19,60000.0,2019,6151.0,6316.14,0
0,35000.0,19,129000.0,2016,52310.0,6185.81,0
0,27050.0,18,120000.0,2018,14188.0,58.1,2
0,5100.0,8,75000.0,2019,1959.0,180.79,1
0,8675.0,23,28100.0,2016,5444.0,5182.96,3
0,7500.0,24,90000.0,2019,5013.0,3036.02,0
1,12000.0,13,85000.0,2016,10057.0,306.3,0
0,6000.0,8,30000.0,2018,5620.0,0.27,0
0,12575.0,11,90000.0,2015,16072.0,1403.86,0
0,5000.0,28,50000.0,2015,4608.0,1605.84,2
0,13350.0,31,48000.0,2016,15003.0,430.19,0
0,8400.0,27,82638.0,2017,17190.0,262.76,0
0,12000.0,6,101000.0,2018,12273.0,365.09,0
0,4000.0,16,52000.0,2016,2216.0,2008.64,0
0,20000.0,32,85000.0,2018,16495.0,12709.5,1
0,12000.0,31,67450.0,2019,6352.0,384.31,0
1,15875.0,36,90000.0,2016,7305.0,388.5,1
0,28000.0,16,440000.0,2016,61619.0,17162.48,0
0,5000.0,18,51000.0,2019,2573.0,2615.17,0
0,13200.0,12,92000.0,2019,6800.0,2632.45,1
0,25000.0,42,100800.0,2019,5917.0,23495.61,0
1,6000.0,26,98500.0,2016,24213.0,216.23,5
1,10000.0,22,49000.0,2019,9039.0,239.53,0
0,6400.0,7,40000.0,2019,6682.0,624.73,2
0,8000.0,34,80000.0,2019,13259.0,6154.98,0
0,14000.0,13,98000.0,2019,13136.0,3917.96,0
0,8000.0,21,42000.0,2017,7923.0,6858.78,0
0,6000.0,36,57000.0,2017,6886.0,2831.28,0
0,12500.0,39,70000.0,2016,18712.0,391.05,0
0,14375.0,25,32000.0,2016,18401.0,4089.69,0
0,2000.0,16,45000.0,2019,3409.0,62.8,0
0,3600.0,20,55000.0,2019,3909.0,113.0,0
0,12000.0,18,45000.0,2017,4391.0,2391.47,1
1,16000.0,12,44000.0,2017,19088.0,866.0,0
0,30000.0,37,140000.0,2015,4461.0,579.36,1
0,8000.0,28,78000.0,2019,4200.0,2286.95,1
0,30000.0,14,100000.0,2016,10559.0,16140.98,0
0,15000.0,16,57000.0,2019,8082.0,8459.87,0
0,13700.0,20,60000.0,2017,874.0,6393.76,2
0,9200.0,14,45000.0,2018,6052.0,9277.21,1
0,15000.0,29,85000.0,2019,6732.0,476.23,0
0,10275.0,27,135000.0,2019,7628.0,1605.19,0
1,5500.0,22,20000.0,2017,6612.0,117.48,1
0,6000.0,23,72000.0,2018,3487.0,203.93,1
0,10925.0,25,63000.0,2018,5323.0,1269.31,0
0,30000.0,32,165000.0,2018,13363.0,25987.57,0
0,19500.0,16,77000.0,2015,6531.0,15606.39,2
0,16000.0,28,120000.0,2016,19233.0,559.28,1
0,1000.0,42,43500.0,2018,6703.0,34.25,0
0,12000.0,34,84000.0,2019,31151.0,7373.82,0
0,15000.0,18,167000.0,2019,15410.0,8545.44,0
0,12800.0,16,100000.0,2018,11880.0,9793.43,0
0,17925.0,21,45000.0,2018,7351.0,7894.73,2
0,10000.0,11,40000.0,2018,8604.0,4345.17,2
0,5000.0,23,48000.0,2016,6885.0,3913.36,2
0,8950.0,26,45000.0,2019,8171.0,7760.0,0
0,2725.0,24,45000.0,2019,3792.0,1713.02,2
1,25000.0,35,69850.0,2018,44887.0,475.0,0
1,8575.0,40,60000.0,2016,4870.0,332.39,2
0,9975.0,13,61000.0,2019,9950.0,491.0,1
0,24000.0,47,80000.0,2017,10684.0,735.34,1
0,12075.0,11,48000.0,2017,4494.0,408.6,0
0,11000.0,29,51000.0,2016,12836.0,377.5,2
0,22800.0,23,65000.0,2019,9469.0,19251.19,1
0,21000.0,45,163000.0,2019,32478.0,688.75,1
1,6000.0,16,33000.0,2016,4693.0,207.97,1
0,13000.0,15,63000.0,2017,13316.0,10427.67,0
0,5000.0,21,100000.0,2014,28328.0,3800.92,2
1,22200.0,18,50000.0,2016,28589.0,651.64,0
0,21650.0,16,60000.0,2017,37416.0,919.66,0
0,14250.0,17,60000.0,2018,5874.0,5169.17,0
0,4500.0,16,26000.0,2019,4961.0,154.15,0
0,6000.0,30,62000.0,2019,9012.0,403.77,2
0,20000.0,30,50000.0,2018,20857.0,9000.62,1
0,9550.0,27,34000.0,2016,3944.0,7016.47,1
1,10750.0,43,30000.0,2017,19056.0,296.85,0
1,11200.0,19,27000.0,2019,7008.0,256.74,1
1,1500.0,21,93000.0,2016,15915.0,54.42,0
0,20475.0,25,70000.0,2019,22937.0,3408.9,1
0,6000.0,29,40000.0,2018,1482.0,5686.59,0
1,4725.0,9,60000.0,2016,1481.0,164.52,0
0,22000.0,35,60000.0,2016,20441.0,19564.97,0
0,12000.0,23,84000.0,2017,18415.0,6728.91,0
0,4800.0,22,57700.0,2018,3463.0,2352.53,0
0,28000.0,25,115000.0,2019,79223.0,20989.36,0
0,10000.0,52,110000.0,2019,52303.0,2016.35,2
0,30000.0,20,101395.0,2018,37029.0,732.15,0
0,35000.0,41,210000.0,2016,32896.0,30458.18,1
0,5400.0,19,71000.0,2019,18858.0,135.87,0
0,5400.0,24,18536.0,2016,3000.0,3966.19,0
0,10400.0,11,40000.0,2019,11005.0,241.94,1
0,19850.0,21,70000.0,2016,22521.0,663.8,0
0,16000.0,29,49650.0,2019,6266.0,8106.17,0
0,7575.0,16,37817.0,2019,0.0,1213.63,0
1,16000.0,18,96000.0,2018,15956.0,419.65,1
1,16000.0,30,60000.0,2017,8716.0,381.48,0
0,6000.0,11,30000.0,2019,7440.0,1261.61,3
0,20000.0,21,70000.0,2019,33480.0,2.79,2
0,19900.0,17,65000.0,2019,16493.0,679.98,0
0,7200.0,26,80000.0,2018,18149.0,3045.34,2
0,19975.0,38,100000.0,2019,34009.0,6764.52,1
0,11200.0,24,80000.0,2017,13854.0,5097.93,2
0,20000.0,30,70000.0,2019,28966.0,623.52,1
0,15000.0,21,64000.0,2018,23282.0,476.22,0
0,15000.0,27,70000.0,2019,55355.0,4364.32,0
0,4800.0,26,33000.0,2019,3717.0,175.61,0
0,9000.0,20,50000.0,2014,18552.0,6337.73,0
0,25875.0,18,72000.0,2016,22759.0,332.8,0
1,17500.0,24,65000.0,2018,5942.0,25.9,0
0,11525.0,20,48000.0,2019,11405.0,7654.42,1
1,19950.0,31,156000.0,2019,38752.0,635.07,1
0,18400.0,10,60000.0,2018,30407.0,1850.12,0
0,2800.0,15,30000.0,2019,3447.0,2016.98,0
0,20000.0,27,85000.0,2019,17781.0,673.48,0
0,28000.0,22,200000.0,2019,44667.0,24677.76,0
0,24000.0,31,90000.0,2017,32583.0,770.68,1
0,20000.0,29,82850.0,2017,17309.0,634.83,1
0,35000.0,30,175000.0,2016,49580.0,13012.62,1
0,8000.0,9,40000.0,2017,8492.0,5.51,0
1,6200.0,29,35000.0,2018,8326.0,208.88,1
1,19750.0,33,45000.0,2019,11007.0,490.74,4
0,14150.0,21,123000.0,2019,28147.0,434.33,1
0,20000.0,33,150000.0,2018,56293.0,5617.37,0
0,12000.0,31,50576.0,2017,3894.0,9690.5,0
1,24250.0,19,55000.0,2016,14408.0,758.79,0
0,17000.0,28,47500.0,2019,10425.0,415.21,0
0,12000.0,14,118000.0,2017,76.0,5226.54,3
0,30000.0,22,68000.0,2019,13133.0,662.35,0
1,15875.0,26,105000.0,2018,16551.0,555.07,0
0,28000.0,31,192000.0,2019,14299.0,22529.78,2
1,19200.0,20,70000.0,2016,7268.0,519.32,3
0,10000.0,10,40000.0,2018,6668.0,5.43,0
0,18450.0,37,42000.0,2019,26412.0,454.48,0
1,30000.0,14,150000.0,2016,31770.0,938.57,1
0,24000.0,29,84000.0,2015,3962.0,20944.89,1
0,35000.0,18,80000.0,2018,26772.0,1148.2,0
0,12000.0,25,64480.0,2016,8534.0,420.27,2
0,9000.0,69,300000.0,2018,11019.0,771.3,5
0,8000.0,20,44000.0,2019,7335.0,273.74,4
0,12000.0,29,98000.0,2019,27678.0,398.28,1
0,2000.0,11,35000.0,2019,11947.0,69.91,0
0,31300.0,26,70000.0,2018,35096.0,820.04,1
0,5000.0,7,30160.0,2018,4222.0,169.79,1
1,20950.0,23,148000.0,2016,13462.0,550.2,2
0,2475.0,30,82000.0,2019,20288.0,29.73,0
0,10000.0,23,135000.0,2019,11288.0,2495.19,1
0,25200.0,31,100000.0,2019,35387.0,8493.58,0
0,6000.0,22,76000.0,2015,2213.0,19.89,1
1,18300.0,18,48000.0,2019,16145.0,491.18,2
0,4300.0,13,52000.0,2019,4093.0,147.4,0
0,10000.0,10,85000.0,2019,7106.0,336.52,1
0,9350.0,22,45000.0,2019,8814.0,3223.04,0
0,15000.0,18,90000.0,2019,19999.0,12090.86,4
0,3375.0,21,12744.0,2016,19945.0,122.83,1
0,12400.0,17,55000.0,2019,1287.0,2252.59,0
0,31900.0,30,133200.0,2019,63186.0,7739.87,1
0,3975.0,16,66000.0,2019,3921.0,130.02,1
0,15600.0,33,124000.0,2019,10249.0,357.59,2
0,5000.0,19,30000.0,2019,3191.0,341.26,1
0,7000.0,16,37381.0,2017,5001.0,240.59,0
1,8000.0,23,73000.0,2017,14885.0,287.5,1
0,20000.0,23,100000.0,2019,37484.0,7177.66,0
1,11850.0,12,34000.0,2016,4731.0,285.72,0
0,14000.0,39,120000.0,2019,14641.0,8139.86,4
0,35000.0,25,120000.0,2019,43744.0,1.14,0
0,13000.0,28,78000.0,2019,13298.0,833.35,0
0,14000.0,43,52061.0,2015,13663.0,9196.01,0
0,16000.0,55,160000.0,2019,53381.0,1769.88,1
0,15000.0,43,85000.0,2017,7324.0,3801.01,1
1,18000.0,25,78000.0,2019,31065.0,391.28,0
0,24950.0,33,109000.0,2019,29394.0,17750.51,2
0,30000.0,28,67320.0,2017,29377.0,18095.31,1
0,4000.0,7,21000.0,2019,5826.0,133.39,0
0,8500.0,30,43000.0,2017,3852.0,291.61,0
1,23225.0,23,61250.0,2016,24683.0,588.0,1
0,9250.0,39,72000.0,2019,30893.0,612.59,5
0,28525.0,27,73257.0,2018,32491.0,3041.34,0
1,10975.0,36,70000.0,2018,8533.0,276.14,1
0,10000.0,14,100000.0,2019,2426.0,7169.85,0
0,12000.0,55,63000.0,2019,10657.0,8048.91,1
0,24000.0,24,67000.0,2015,16607.0,23176.71,0
1,18000.0,39,105000.0,2018,31545.0,412.79,1
1,14000.0,9,48000.0,2016,4794.0,342.62,1
1,7000.0,18,60000.0,2017,7113.0,254.8,2
0,15000.0,20,40000.0,2018,5545.0,14640.73,3
0,12000.0,31,45000.0,2019,14491.0,387.14,2
0,15000.0,29,55000.0,2019,20106.0,469.1,3
0,10000.0,18,85000.0,2017,5135.0,608.38,1
0,18000.0,21,75000.0,2017,6894.0,17135.86,0
0,10000.0,45,112525.0,2019,58013.0,219.63,0
0,3500.0,28,38000.0,2019,3754.0,2652.55,0
0,5175.0,25,62500.0,2019,12986.0,164.71,0
0,21000.0,10,220000.0,2019,20059.0,446.09,0
0,10000.0,19,95000.0,2019,2545.0,7364.19,0
0,7000.0,41,62000.0,2019,15851.0,627.52,2
0,17475.0,22,35000.0,2019,25484.0,441.28,0
0,20000.0,27,78707.0,2019,18263.0,510.6,0
0,35000.0,28,100000.0,2018,36871.0,35102.32,0
0,5375.0,16,27000.0,2019,1619.0,539.72,0
0,5275.0,35,75000.0,2019,15869.0,721.01,2
0,8000.0,10,58000.0,2019,7721.0,274.5,1
0,8400.0,32,80000.0,2014,18601.0,8308.27,4
0,32000.0,27,92000.0,2018,28074.0,12118.64,0
0,4000.0,26,62000.0,2019,15063.0,137.02,0
0,18000.0,39,75000.0,2018,55433.0,8028.39,1
0,10000.0,63,40054.0,2019,10609.0,1312.37,2
0,14125.0,11,57000.0,2019,8202.0,6171.98,0
1,22400.0,23,105000.0,2018,32122.0,509.56,0
0,14600.0,16,39000.0,2019,806.0,1390.59,1
0,3900.0,24,33000.0,2019,8296.0,20.97,0
0,10400.0,21,65000.0,2018,4513.0,325.36,0
0,21000.0,24,58000.0,2017,25189.0,1529.38,0
1,35000.0,27,85000.0,2016,22224.0,999.38,1
0,5000.0,16,60000.0,2017,3193.0,1002.33,1
0,9600.0,26,36000.0,2019,9924.0,316.12,0
0,16300.0,28,51500.0,2017,16325.0,504.87,0
0,35000.0,21,190000.0,2018,25059.0,29464.34,3
0,19575.0,24,54000.0,2018,17199.0,2012.54,0
0,3025.0,11,65000.0,2019,2271.0,2524.68,0
1,16200.0,15,45000.0,2017,12697.0,650.99,1
0,20400.0,27,51209.6,2017,11803.0,10860.74,0
0,15000.0,23,45000.0,2018,16158.0,9257.94,1
0,12000.0,34,55444.0,2019,12926.0,9339.51,4
1,10000.0,27,35000.0,2017,9598.0,247.35,0
0,20000.0,43,120000.0,2019,26831.0,434.75,0
0,28500.0,27,65000.0,2017,6116.0,213.54,0
0,17500.0,28,105000.0,2019,15623.0,8847.88,0
0,6400.0,20,72000.0,2014,25060.0,6135.87,0
0,10000.0,14,32000.0,2019,6153.0,323.18,0
0,35000.0,27,110000.0,2019,33415.0,16851.62,1
1,6000.0,34,61000.0,2017,11820.0,189.1,0
0,13150.0,14,47000.0,2019,8221.0,2872.77,0
0,22925.0,19,73000.0,2019,22740.0,21119.47,0
0,10000.0,13,65000.0,2018,9766.0,336.52,0
0,8600.0,10,45000.0,2019,8527.0,6006.57,0
0,4000.0,27,75000.0,2019,12799.0,0.05,1
0,18775.0,29,70000.0,2013,34016.0,17721.78,0
0,21600.0,22,158000.0,2018,36301.0,18761.12,1
0,19700.0,17,44000.0,2017,4267.0,1576.79,0
0,18000.0,33,85000.0,2018,5391.0,18246.45,2
1,18000.0,36,125000.0,2016,16933.0,486.97,2
1,12000.0,35,53417.0,2018,17923.0,410.02,0
0,18000.0,41,70000.0,2016,33289.0,5380.92,0
1,25000.0,41,110000.0,2016,14927.0,818.35,0
0,15000.0,20,96000.0,2018,4834.0,2157.34,0
0,6400.0,47,120000.0,2017,19278.0,4630.35,2
0,10000.0,9,66000.0,2017,5613.0,9127.69,1
0,15650.0,32,102000.0,2017,46930.0,476.17,0
0,14000.0,32,46380.0,2019,11984.0,7683.58,0
0,10000.0,48,70000.0,2018,13660.0,327.33,1
0,18000.0,21,55000.0,2017,31568.0,590.11,0
0,9900.0,22,92500.0,2019,14638.0,3137.22,1
1,10000.0,22,99000.0,2018,22727.0,323.38,0
0,18000.0,11,40000.0,2018,5564.0,0.02,0
0,24000.0,21,74400.0,2019,19469.0,529.88,0
0,19950.0,34,56000.0,2019,18650.0,6678.0,0
0,7000.0,18,40000.0,2015,451.0,6580.83,0
0,15350.0,31,65000.0,2019,5792.0,528.07,1
0,33600.0,28,85000.0,2017,31812.0,28960.23,0
0,4200.0,24,50000.0,2018,1649.0,420.91,1
1,13150.0,28,48000.0,2018,14093.0,352.07,0
0,12000.0,37,65000.0,2019,19741.0,373.79,3
0,6575.0,25,75000.0,2019,3474.0,834.65,0
0,20000.0,19,72000.0,2014,14652.0,14801.27,0
0,24000.0,30,84000.0,2018,20820.0,19295.41,1
1,9600.0,26,65000.0,2018,6555.0,312.66,1
0,4000.0,15,37956.0,2018,13709.0,131.79,0
1,11000.0,19,40000.0,2019,14242.0,284.38,2
0,12850.0,35,72000.0,2019,8031.0,302.28,1
0,17975.0,27,62000.0,2019,21034.0,17865.05,0
0,25000.0,43,93000.0,2017,5720.0,14723.57,2
0,21550.0,35,96000.0,2019,6596.0,16607.58,1
0,23975.0,34,48000.0,2016,20602.0,1.17,0
1,7475.0,15,25000.0,2016,9290.0,295.24,3
1,16000.0,35,45000.0,2019,1639.0,534.11,2
0,10000.0,14,30000.0,2015,8331.0,10023.33,0
0,14000.0,14,49500.0,2019,5076.0,5034.3,1
0,10000.0,18,50000.0,2019,11258.0,1862.81,1
0,2200.0,33,70000.0,2019,18349.0,2125.28,1
0,15075.0,20,60000.0,2018,10805.0,485.34,0
0,9600.0,29,64000.0,2017,11267.0,2034.07,0
0,14500.0,25,107000.0,2016,18068.0,37.9,1
0,15000.0,25,60000.0,2016,12227.0,312.19,2
0,9600.0,22,60000.0,2019,14404.0,615.4,1
0,20000.0,35,55000.0,2018,13252.0,14061.89,0
0,14950.0,22,75000.0,2019,19771.0,12742.2,0
1,8000.0,31,62500.0,2016,26705.0,269.52,0
0,10000.0,22,61000.0,2016,3382.0,346.35,4
0,13200.0,29,58000.0,2019,7125.0,8828.09,1
1,18000.0,11,50000.0,2016,16921.0,637.19,0
0,12500.0,14,55000.0,2017,8563.0,10485.57,0
0,12000.0,37,75000.0,2016,18084.0,432.23,5
0,25000.0,16,65000.0,2019,24369.0,916.0,0
0,7200.0,17,20000.0,2018,13299.0,21.12,1
0,20000.0,18,50000.0,2018,11780.0,4133.25,1
1,20000.0,16,100000.0,2017,5416.0,654.68,0
0,2875.0,12,30000.0,2019,2726.0,111.42,1
0,16825.0,34,83000.0,2019,17606.0,511.99,0
0,3500.0,10,67000.0,2019,4894.0,697.76,1
0,18075.0,25,55000.0,2019,8559.0,514.02,1
0,35000.0,41,140000.0,2019,38788.0,16633.3,1
0,25600.0,48,70000.0,2019,35588.0,666.75,1
0,12000.0,40,60000.0,2014,5071.0,10886.85,0
0,4800.0,15,30000.0,2019,7582.0,2384.9,1
0,2400.0,57,60000.0,2015,6550.0,1149.96,1
0,20000.0,22,100000.0,2018,24259.0,0.72,2
0,10000.0,16,80000.0,2019,2904.0,342.29,1
0,13000.0,24,125000.0,2018,3830.0,20.22,1
0,2400.0,27,62000.0,2018,24290.0,1865.1,0
0,16000.0,15,59000.0,2015,8854.0,13835.65,2
0,16650.0,19,46000.0,2019,13406.0,418.92,0
0,25000.0,26,65000.0,2016,12260.0,18979.96,0
0,10000.0,35,90200.0,2019,7168.0,338.16,0
0,15000.0,19,42000.0,2017,18876.0,9549.4,0
0,12575.0,20,77000.0,2019,25850.0,296.56,0
0,8000.0,28,42000.0,2019,12647.0,7582.75,2
1,5500.0,8,80000.0,2019,9954.0,150.0,0
0,25000.0,28,56000.0,2019,16816.0,17258.95,0
0,12000.0,63,55000.0,2019,23282.0,8646.25,2
0,5000.0,27,55000.0,2018,102345.0,153.45,0
0,11950.0,26,43000.0,2015,6245.0,11521.94,1
0,12000.0,16,73000.0,2016,19706.0,113.74,1
1,22000.0,23,100000.0,2017,19108.0,603.5,1
1,8000.0,37,53000.0,2015,15502.0,272.11,1
0,17650.0,18,45000.0,2019,14375.0,582.45,0
0,8450.0,11,25000.0,2019,4593.0,3250.04,0
0,8800.0,19,52000.0,2019,16261.0,324.28,0
0,6875.0,9,48000.0,2019,20129.0,251.76,0
0,9600.0,32,34000.0,2018,9552.0,4872.98,1
0,7400.0,23,37336.0,2016,4589.0,4051.5,0
0,12000.0,15,75000.0,2019,3585.0,8047.3,0
1,6000.0,28,27000.0,2019,8133.0,209.79,0
0,24000.0,70,120000.0,2018,20875.0,8446.42,1
0,12500.0,39,140000.0,2015,55040.0,11980.31,0
0,20000.0,38,75000.0,2019,11370.0,18127.57,1
0,18825.0,25,41000.0,2019,22100.0,490.83,1
1,18225.0,40,43000.0,2016,27951.0,28.31,1
0,1050.0,10,24000.0,2017,3740.0,36.4,0
0,29100.0,35,65000.0,2016,17739.0,24137.82,0
0,5000.0,51,66380.0,2016,20609.0,545.3,1
0,14500.0,8,36500.0,2019,15252.0,367.11,0
0,24000.0,27,85000.0,2014,29639.0,24132.4,0
0,10475.0,37,63000.0,2015,3084.0,9797.62,1
0,2000.0,30,50000.0,2017,1257.0,284.05,1
0,8000.0,25,67272.0,2019,8314.0,3720.57,2
0,16175.0,25,45000.0,2018,33838.0,600.0,1
0,19200.0,22,48000.0,2016,34686.0,13948.89,3
0,1000.0,19,40000.0,2019,3206.0,35.72,1
0,16000.0,27,83200.0,2019,36854.0,509.76,1
0,9000.0,33,32000.0,2019,11533.0,3140.04,0
1,12000.0,41,60000.0,2019,28299.0,799.46,0
0,27950.0,15,105000.0,2017,47644.0,11174.07,0
0,12000.0,18,37000.0,2019,12395.0,3568.12,1
0,10800.0,29,88000.0,2019,20177.0,7249.93,0
0,8400.0,10,35000.0,2019,14760.0,5404.04,0
1,24400.0,20,100000.0,2017,2629.0,646.32,0
0,15000.0,12,47000.0,2018,12247.0,14596.19,0
0,17100.0,37,43000.0,2017,22514.0,12115.41,0
0,6000.0,9,14500.0,2017,3487.0,1156.75,0
1,7675.0,15,24000.0,2017,12948.0,278.44,1
1,8400.0,28,48000.0,2017,14067.0,304.7,0
0,18550.0,11,68000.0,2019,7120.0,13509.05,0
0,16000.0,28,105000.0,2018,12112.0,11097.85,0
0,28000.0,57,90000.0,2019,37407.0,21129.59,0
0,8400.0,37,58000.0,2019,7271.0,7543.26,0
0,18000.0,20,53000.0,2016,6027.0,1329.71,1
0,5000.0,17,48000.0,2018,6534.0,4960.28,0
0,18000.0,27,62000.0,2019,17672.0,9396.76,0
0,13000.0,46,53000.0,2019,11610.0,398.3,0
0,7000.0,29,42000.0,2019,17721.0,1765.46,1
0,6000.0,26,260000.0,2019,28559.0,185.05,2
0,22475.0,21,45000.0,2019,35784.0,499.84,0
1,12000.0,29,57500.0,2018,7990.0,295.34,2
0,11100.0,23,45000.0,2018,21641.0,6335.25,3
0,12000.0,10,57817.0,2018,11968.0,393.27,0
0,30000.0,25,275000.0,2019,73705.0,970.12,0
1,3625.0,5,17535.0,2016,1944.0,141.52,1
0,26575.0,24,70000.0,2019,21936.0,20239.02,1
0,16000.0,11,45000.0,2019,13448.0,369.48,0
0,18000.0,72,80000.0,2016,14207.0,92.29,1
0,24950.0,22,75000.0,2019,23394.0,585.32,0
0,12000.0,6,45000.0,2017,14973.0,1568.97,0
0,13900.0,37,35000.0,2018,12897.0,1309.77,0
0,27000.0,29,145000.0,2016,827.0,22488.96,0
0,16425.0,15,57000.0,2019,12598.0,553.76,0
0,6000.0,42,54169.0,2019,5716.0,193.86,0
0,1200.0,2,15000.0,2013,651.0,1223.22,0
1,10125.0,20,35000.0,2016,14006.0,354.97,0
1,11700.0,33,39288.0,2016,18434.0,388.56,1
1,7000.0,18,44000.0,2017,7969.0,222.28,0
0,15000.0,31,115000.0,2019,11415.0,12771.72,0
0,35000.0,11,100000.0,2016,32864.0,11308.19,1
0,16000.0,33,55000.0,2017,24447.0,13055.69,0
0,7000.0,15,92000.0,2014,9885.0,6930.31,1
1,15000.0,25,40000.0,2018,14848.0,249.08,1
0,14000.0,40,57000.0,2018,13748.0,371.81,1
0,12000.0,26,114500.0,2016,22503.0,365.08,0
0,6500.0,24,56000.0,2015,6450.0,2685.77,0
0,4000.0,30,28800.0,2019,4598.0,1441.69,1
0,14400.0,12,59000.0,2017,12289.0,11570.7,1
0,18000.0,39,60000.0,2019,6582.0,16772.94,1
0,16000.0,10,70000.0,2017,6170.0,5896.18,1
0,16450.0,18,150000.0,2014,4848.0,179.78,0
0,11950.0,14,55000.0,2017,18259.0,12039.82,1
0,25000.0,31,106000.0,2018,11019.0,22007.53,2
0,5500.0,17,25000.0,2019,4752.0,3388.82,0
1,6400.0,35,36000.0,2016,10890.0,350.0,1
1,5875.0,32,25000.0,2016,2540.0,213.14,1
1,6725.0,41,115000.0,2018,29191.0,206.09,1
0,7000.0,21,77625.0,2017,5563.0,2100.25,1
0,18250.0,27,50000.0,2019,12176.0,4583.99,0
0,11150.0,13,35000.0,2019,17297.0,9397.31,1
0,20000.0,18,93000.0,2019,6474.0,2250.85,2
0,20000.0,59,155000.0,2019,16671.0,11250.45,1
1,15000.0,13,52800.0,2016,7526.0,535.54,0
0,24000.0,52,140000.0,2019,64569.0,9461.36,2
0,20000.0,40,77000.0,2016,9771.0,11338.18,1
0,15000.0,30,150000.0,2018,14620.0,2530.51,1
0,11975.0,16,35200.0,2019,13936.0,10419.62,1
0,2600.0,17,57000.0,2018,1270.0,174.22,2
0,28475.0,68,62000.0,2017,23975.0,17759.1,0
0,12000.0,26,85000.0,2019,7231.0,3181.62,1
1,8000.0,20,75000.0,2019,5246.0,249.55,1
0,5000.0,40,101000.0,2019,8946.0,4.66,2
0,20000.0,21,88000.0,2019,18279.0,11796.66,0
0,15950.0,35,98000.0,2019,15226.0,362.14,0
0,12000.0,20,50000.0,2015,7603.0,10368.81,1
1,24000.0,19,87000.0,2017,11275.0,537.4,1
0,6000.0,54,48630.0,2019,7251.0,27.66,0
0,5000.0,25,38100.0,2017,9576.0,2485.4,1
0,30000.0,20,120400.0,2018,9677.0,28623.17,2
0,4500.0,33,120000.0,2018,23790.0,1871.06,2
0,15600.0,32,100000.0,2018,31148.0,12592.78,1
0,25200.0,29,114000.0,2019,46549.0,509.64,0
1,12575.0,27,30000.0,2017,14407.0,448.28,0
0,15000.0,18,43000.0,2016,6861.0,0.29,0
0,12000.0,50,66200.0,2019,4314.0,10672.6,2
0,13375.0,13,45000.0,2019,7013.0,2680.92,2
1,35000.0,41,77000.0,2019,50167.0,893.35,0
0,9900.0,21,50000.0,2017,12070.0,306.23,0
0,30000.0,17,100000.0,2019,9477.0,759.52,0
0,5000.0,28,34000.0,2017,6581.0,2974.27,1
0,10000.0,15,36000.0,2019,17927.0,986.8,0
1,10000.0,16,65000.0,2016,17628.0,362.73,0
0,13475.0,26,39918.0,2019,19690.0,8989.4,1
0,2800.0,39,71000.0,2017,7550.0,12.4,1
0,2875.0,32,49500.0,2017,19434.0,99.59,3
0,24000.0,30,68000.0,2019,29384.0,736.79,0
0,23675.0,23,70000.0,2019,57067.0,11091.11,0
0,15000.0,30,97000.0,2018,16371.0,456.26,0
1,5875.0,15,72000.0,2016,3663.0,226.14,2
1,13000.0,29,49000.0,2016,2587.0,313.45,2
0,23975.0,49,150000.0,2019,32988.0,11938.15,0
1,7000.0,25,65000.0,2014,6943.0,229.14,2
0,20000.0,37,88000.0,2017,27325.0,15030.05,1
0,6250.0,19,23000.0,2018,666.0,189.91,0
0,19425.0,22,146500.0,2018,12737.0,11516.95,2
0,8875.0,30,33315.0,2018,14010.0,8086.16,0
0,16000.0,31,57000.0,2019,4036.0,445.44,3
0,24000.0,31,75000.0,2019,50213.0,18174.17,0
0,16000.0,37,52000.0,2019,25901.0,12547.72,0
0,4800.0,5,36000.0,2019,7404.0,1099.22,1
1,9600.0,13,52000.0,2016,3844.0,308.28,0
0,14000.0,13,106000.0,2019,4012.0,337.56,1
0,10000.0,33,50000.0,2019,17040.0,6628.41,2
1,14000.0,29,55000.0,2016,9988.0,471.65,2
0,25000.0,57,78762.0,2019,8870.0,18447.11,1
0,7200.0,18,70000.0,2016,12053.0,3385.57,0
0,18500.0,21,92000.0,2018,18865.0,562.96,0
0,22100.0,39,108000.0,2019,11821.0,532.63,0
0,15550.0,20,100000.0,2019,15562.0,8167.52,0
0,10000.0,19,35000.0,2019,5601.0,7233.26,0
0,14400.0,49,40300.0,2018,14649.0,464.57,0
0,25475.0,16,65000.0,2018,11011.0,882.84,0
0,20000.0,18,90000.0,2017,13321.0,6522.89,0
0,20000.0,25,73000.0,2018,19691.0,477.35,0
0,3500.0,15,56409.0,2016,4610.0,1768.3,0
0,19350.0,59,55325.0,2019,20862.0,645.05,0
0,8500.0,49,39000.0,2018,5089.0,3668.82,0
0,7000.0,21,65000.0,2019,6341.0,4525.15,0
0,22700.0,45,60000.0,2017,10344.0,21761.28,2
0,21000.0,25,85000.0,2018,38630.0,13043.16,1
0,21000.0,16,78000.0,2019,22710.0,9447.32,1
1,13200.0,17,70000.0,2019,17085.0,310.51,0
0,12000.0,31,60000.0,2017,19827.0,6558.39,0
0,17400.0,32,111896.0,2019,11420.0,6713.37,1
0,8000.0,14,30000.0,2017,7069.0,4498.37,0
0,20000.0,28,45000.0,2019,12799.0,426.42,0
